Open time,EMA50,EMA144,EMA200,Boll50,Boll144,Boll200,ROC50,ROC144,ROC200,CrxFM,CrxFS,CrxMS,Engolfo,FuCandle,Structure,StructTop,StructBottom,StructPD,VelaBull,ImbLow,ImbHigh,signal_BB,signal_rsi,MMS,Long,Short,Open,Close,Low,High,ATR
2018-10-09 08:00:00+03:00,1.15509,1.16038,1.16102,-1.09736,-1.43237,-1.66421,-0.29521,-0.47345,-0.3784,-0.0046089774865825,-0.0051665853488534,-0.0005576078622708,-1,0,-1,1.15933,1.1463,0.112049,False,1.14787,1.14842,0,0,False,0,1,1.14978,1.14776,1.14636,1.1499,0.0028
2018-10-09 12:00:00+03:00,1.15469,1.16017,1.16086,-1.57004,-1.70809,-1.98062,-0.31166,-0.48208,-0.39298,-0.0047864024246446,-0.0053890698832222,-0.0006026674585775,-1,0,-1,1.15494,1.14318,0.147109,False,0.0,0.0,-1,0,False,1,0,1.14775,1.14491,1.14318,1.14787,0.00294
2018-10-09 16:00:00+03:00,1.15443,1.16,1.16073,-1.10197,-1.3316,-1.5712,-0.31087,-0.48727,-0.40328,-0.0048519586407545,-0.0054878526816435,-0.0006358940408889,1,0,-1,1.15494,1.14318,0.409014,True,0.0,0.0,0,0,False,0,0,1.14491,1.14799,1.14427,1.14902,0.00307
2018-10-09 20:00:00+03:00,1.15422,1.15985,1.16061,-0.9373,-1.19409,-1.42456,-0.30921,-0.48989,-0.41273,-0.0048999556131907,-0.0055614061044916,-0.0006614504913009,0,0,-1,1.15494,1.14318,0.494048,True,0.0,0.0,0,0,False,0,0,1.14799,1.14899,1.14758,1.15029,0.00304
2018-10-10 00:00:00+03:00,1.15408,1.15973,1.16051,-0.62497,-0.97558,-1.18662,-0.30235,-0.48311,-0.42045,-0.0049096280848105,-0.0055874174487312,-0.0006777893639207,1,0,-1,1.15494,1.14318,0.647959,True,1.15029,1.1505,0,0,False,1,0,1.14899,1.1508,1.1481,1.15084,0.00302
2018-10-10 04:00:00+03:00,1.15395,1.1596,1.16041,-0.6647,-0.97883,-1.19715,-0.29119,-0.4806,-0.42562,-0.0049105241658626,-0.0056145108161898,-0.0007039866503272,0,0,-1,1.15494,1.14318,0.630102,False,0.0,0.0,0,0,False,0,0,1.1508,1.15059,1.1505,1.1515,0.00288
2018-10-10 08:00:00+03:00,1.15374,1.15945,1.1603,-1.06254,-1.17025,-1.41924,-0.27573,-0.48152,-0.42907,-0.0049713126529049,-0.0057113504383636,-0.0007400377854587,-1,0,-1,1.15494,1.14318,0.460034,False,0.0,0.0,0,0,False,1,0,1.15059,1.14859,1.14827,1.15147,0.0029
2018-10-10 12:00:00+03:00,1.1536,1.15932,1.1602,-0.74827,-0.97921,-1.20907,-0.25162,-0.48072,-0.43424,-0.0049731346397954,-0.005738232276687,-0.0007650976368916,0,0,-1,1.15494,1.14318,0.595238,True,0.0,0.0,0,0,False,0,0,1.14859,1.15018,1.14794,1.15068,0.00289
2018-10-10 16:00:00+03:00,1.15361,1.15924,1.16013,0.05071,-0.57834,-0.75978,-0.22228,-0.47477,-0.43597,-0.0048794016449563,-0.0056507457771076,-0.0007713441321512,1,0,-1,1.15494,1.14318,0.905612,True,1.15068,1.15141,0,0,False,1,0,1.15019,1.15383,1.15013,1.1545,0.00299
2018-10-10 20:00:00+03:00,1.15354,1.15914,1.16005,-0.39742,-0.77869,-0.98821,-0.20417,-0.47481,-0.43857,-0.0048618707784202,-0.0056519247799135,-0.0007900540014932,0,0,-1,1.15494,1.14318,0.734694,False,0.0,0.0,0,0,False,0,0,1.15383,1.15182,1.15141,1.15427,0.00298
2018-10-11 00:00:00+03:00,1.15354,1.15907,1.15999,0.01702,-0.57849,-0.76328,-0.17999,-0.47228,-0.43944,-0.0047936477665762,-0.005591144320871,-0.0007974965542948,0,0,-1,1.15494,1.14318,0.886905,True,0.0,0.0,0,0,False,0,0,1.15186,1.15361,1.15175,1.15419,0.00294
2018-10-11 04:00:00+03:00,1.15364,1.15902,1.15995,0.62008,-0.30653,-0.45631,-0.15146,-0.4629,-0.4386,-0.0046534559262366,-0.0054578637350471,-0.0008044078088105,1,0,1,1.1572,1.14318,0.92368,True,0.0,0.0,1,0,False,0,1,1.15361,1.15613,1.15331,1.1572,0.00301
2018-10-11 08:00:00+03:00,1.15368,1.15896,1.15989,0.2222,-0.4684,-0.63959,-0.12207,-0.45266,-0.44034,-0.0045732895637185,-0.0053788121573281,-0.0008055225936096,0,0,1,1.1572,1.14318,0.809558,False,0.0,0.0,0,0,False,0,1,1.15613,1.15453,1.15347,1.15627,0.003
2018-10-11 12:00:00+03:00,1.15382,1.15894,1.15987,0.94596,-0.16396,-0.29531,-0.07534,-0.43556,-0.43522,-0.0044237465331478,-0.0052272786182703,-0.0008035320851224,1,0,1,1.15989,1.14318,0.850389,True,0.0,0.0,1,0,False,0,1,1.15453,1.15739,1.15421,1.15989,0.00319
2018-10-11 16:00:00+03:00,1.15396,1.15892,1.15984,0.95273,-0.15657,-0.28623,-0.04071,-0.4176,-0.43181,-0.0042853193254076,-0.0050801769422172,-0.0007948576168095,0,0,1,1.15989,1.14318,0.853381,True,0.0,0.0,0,0,False,0,1,1.15738,1.15744,1.1545,1.15823,0.00323
2018-10-11 20:00:00+03:00,1.15417,1.15893,1.15984,1.43438,0.03964,-0.06419,-0.00433,-0.39706,-0.42582,-0.0041059259898215,-0.004890882429052,-0.0007849564392305,1,0,1,1.15989,1.14318,0.964692,True,1.15823,1.15832,1,0,False,1,0,1.15743,1.1593,1.15723,1.15981,0.00318
2018-10-12 00:00:00+03:00,1.15439,1.15894,1.15984,1.45472,0.08515,-0.01174,0.02686,-0.37822,-0.41898,-0.0039232931519134,-0.004699329159984,-0.0007760360080706,0,0,1,1.16021,1.14318,0.972402,True,0.0,0.0,0,0,False,0,1,1.15861,1.15974,1.15832,1.16021,0.00309
2018-10-12 04:00:00+03:00,1.15463,1.15896,1.15985,1.55933,0.16694,0.0816,0.05893,-0.36194,-0.40701,-0.0037310539150215,-0.0044979449044832,-0.0007668909894617,1,0,1,1.16088,1.14318,0.980226,True,0.0,0.0,0,0,False,0,1,1.15974,1.16053,1.15933,1.16088,0.00298
2018-10-12 08:00:00+03:00,1.15479,1.15895,1.15983,1.00625,-0.03449,-0.14357,0.09101,-0.34738,-0.39932,-0.0035904473386671,-0.0043499650449236,-0.0007595177062565,-1,0,1,1.16088,1.14318,0.872881,False,1.15882,1.15933,0,0,False,0,1,1.16053,1.15863,1.15752,1.16101,0.00302
2018-10-12 12:00:00+03:00,1.15483,1.15891,1.15979,0.23602,-0.33862,-0.48551,0.10662,-0.33711,-0.3942,-0.0035302668466411,-0.0042916969508186,-0.0007614301041774,-1,0,1,1.16088,1.14318,0.708475,False,1.15683,1.15752,0,0,False,0,1,1.15863,1.15572,1.15521,1.15882,0.00306
2018-10-12 16:00:00+03:00,1.15488,1.15887,1.15976,0.34446,-0.28335,-0.42413,0.11009,-0.32683,-0.38908,-0.0034509600415154,-0.0042207230582944,-0.0007697630167789,0,0,1,1.16088,1.14318,0.735593,True,0.0,0.0,0,0,False,0,1,1.15572,1.1562,1.15339,1.15683,0.00309
2018-10-12 20:00:00+03:00,1.15492,1.15883,1.15972,0.23898,-0.31668,-0.46311,0.11963,-0.31656,-0.38396,-0.0033828211517165,-0.0041528239202659,-0.0007700027685493,0,0,1,1.16088,1.14318,0.715254,False,0.0,0.0,0,0,False,0,1,1.15623,1.15584,1.15524,1.15652,0.00296
2018-10-15 00:00:00+03:00,1.15492,1.15878,1.15967,-0.0042,-0.40981,-0.57036,0.11963,-0.30456,-0.38226,-0.0033422807169451,-0.0041129102086761,-0.0007706294917309,0,0,1,1.16088,1.14318,0.662147,True,0.0,0.0,0,0,False,0,1,1.15364,1.1549,1.15364,1.15555,0.0029
2018-10-15 04:00:00+03:00,1.15492,1.15872,1.15962,-0.00403,-0.4034,-0.56466,0.11095,-0.29943,-0.38142,-0.0032903281669408,-0.0040696164170059,-0.000779288250065,0,0,1,1.16088,1.14318,0.662147,False,0.0,0.0,0,0,False,0,1,1.1549,1.1549,1.15427,1.15532,0.00277
2018-10-15 08:00:00+03:00,1.15501,1.1587,1.1596,0.56756,-0.15522,-0.28339,0.11528,-0.28828,-0.37373,-0.0031886487560813,-0.0039663679648815,-0.0007777192088002,1,0,1,1.16088,1.14318,0.793785,True,1.15532,1.15698,0,0,False,1,0,1.1549,1.15723,1.15441,1.15753,0.00279
2018-10-15 12:00:00+03:00,1.15522,1.15873,1.15961,1.31272,0.18599,0.10581,0.12134,-0.27369,-0.36174,-0.0030245844427785,-0.0037828848158968,-0.0007583003731182,1,0,1,1.16088,1.14318,0.977966,True,1.15753,1.15778,0,0,False,1,0,1.15722,1.16049,1.15698,1.16059,0.00285
2018-10-15 16:00:00+03:00,1.15535,1.15872,1.1596,0.75591,-0.03402,-0.14333,0.12045,-0.26339,-0.3489,-0.0029091850828728,-0.0036688535911601,-0.0007596685082872,0,0,1,1.16088,1.14318,0.859887,False,0.0,0.0,0,0,False,0,1,1.16048,1.1584,1.15778,1.16059,0.00285
2018-10-15 20:00:00+03:00,1.15544,1.15871,1.15958,0.58251,-0.09175,-0.20841,0.11004,-0.25137,-0.33691,-0.0028242244178814,-0.0035756235749326,-0.0007513991570511,0,0,1,1.16088,1.14318,0.828249,False,0.0,0.0,0,0,False,0,1,1.1584,1.15784,1.15739,1.15871,0.00274
2018-10-16 00:00:00+03:00,1.15558,1.15871,1.15957,0.80202,0.02596,-0.07353,0.10308,-0.23419,-0.32407,-0.002700697176779,-0.003442741768482,-0.0007420445917029,1,0,1,1.16088,1.14318,0.891525,True,0.0,0.0,0,0,False,0,1,1.15786,1.15896,1.15773,1.15921,0.00265
2018-10-16 04:00:00+03:00,1.15565,1.15869,1.15955,0.37222,-0.15624,-0.28161,0.08834,-0.21873,-0.31293,-0.002627008062495,-0.0033701748170168,-0.0007431667545217,-1,0,1,1.16088,1.14318,0.792655,False,0.0,0.0,0,0,False,0,1,1.15897,1.15721,1.15711,1.15911,0.0026
2018-10-16 08:00:00+03:00,1.15577,1.15869,1.15954,0.69758,0.00177,-0.10019,0.08486,-0.2024,-0.30351,-0.0025200438418586,-0.0032536182478791,-0.0007335744060205,0,0,1,1.16088,1.14318,0.877401,True,0.0,0.0,0,0,False,0,1,1.15722,1.15871,1.15657,1.15982,0.00265
2018-10-16 12:00:00+03:00,1.15588,1.15869,1.15953,0.68144,0.0059,-0.09461,0.09092,-0.18865,-0.29322,-0.0024250269687162,-0.0031499460625673,-0.000724919093851,0,0,1,1.16088,1.14318,0.879661,True,0.0,0.0,0,0,False,0,1,1.15874,1.15875,1.15657,1.15901,0.00264
2018-10-16 16:00:00+03:00,1.15598,1.15869,1.15952,0.54646,-0.04299,-0.15016,0.09525,-0.17403,-0.28465,-0.0023396760714162,-0.0030562558276065,-0.0007165797561903,0,-1,1,1.16088,1.14318,0.853107,False,0.0,0.0,0,0,False,0,1,1.15875,1.15828,1.15733,1.16209,0.00279
2018-10-16 20:00:00+03:00,1.15603,1.15867,1.1595,0.30709,-0.14091,-0.26278,0.09611,-0.16285,-0.27608,-0.0022811125608082,-0.0029982805250015,-0.0007171679641933,0,0,1,1.16088,1.14318,0.799435,False,0.0,0.0,0,0,False,0,1,1.1583,1.15733,1.1571,1.15865,0.0027
2018-10-17 00:00:00+03:00,1.15609,1.15866,1.15948,0.37317,-0.10259,-0.21817,0.10131,-0.14823,-0.26751,-0.0022199571556906,-0.0029282703337709,-0.0007083131780803,0,0,1,1.16088,1.14318,0.819209,True,0.0,0.0,0,0,False,0,1,1.15733,1.15768,1.15709,1.15801,0.00257
2018-10-17 04:00:00+03:00,1.15608,1.15862,1.15944,-0.07119,-0.29773,-0.44398,0.10044,-0.1336,-0.25979,-0.0021976500718129,-0.0029071276540518,-0.0007094775822388,-1,0,1,1.16088,1.14318,0.711864,False,0.0,0.0,0,0,False,1,1,1.15768,1.15578,1.15563,1.1579,0.00255
2018-10-17 08:00:00+03:00,1.1561,1.15859,1.15941,0.0945,-0.21884,-0.35315,0.09437,-0.12155,-0.25465,-0.0021530479896239,-0.0028620838737571,-0.0007090358841331,0,0,1,1.16088,1.14318,0.752542,True,0.0,0.0,0,0,False,0,1,1.15579,1.1565,1.15477,1.15774,0.00258
2018-10-17 12:00:00+03:00,1.156,1.15852,1.15935,-0.5953,-0.52743,-0.71117,0.06752,-0.11467,-0.25037,-0.0021846932759996,-0.0029042549502377,-0.000719561674238,-1,0,1,1.16088,1.14318,0.581921,False,1.15465,1.15477,-1,0,False,0,1,1.15651,1.15348,1.15206,1.15748,0.00278
2018-10-17 16:00:00+03:00,1.15587,1.15844,1.15929,-0.75606,-0.59865,-0.79508,0.04501,-0.11123,-0.24695,-0.0022295286759028,-0.0029669214286333,-0.0007373927527305,0,0,1,1.16088,1.14318,0.538418,False,0.0,0.0,-1,0,False,0,1,1.15348,1.15271,1.15247,1.15465,0.00274
2018-10-17 20:00:00+03:00,1.15564,1.15832,1.1592,-1.34071,-0.86814,-1.10774,0.01731,-0.11038,-0.24611,-0.0023304550474352,-0.0030956790928616,-0.0007652240454264,-1,0,1,1.16088,1.14318,0.384746,False,1.15048,1.15247,-1,0,False,0,1,1.15271,1.14999,1.14954,1.15273,0.00277
2018-10-18 00:00:00+03:00,1.15542,1.15821,1.15911,-1.25538,-0.84151,-1.07772,-0.01385,-0.10695,-0.24442,-0.0024258549182252,-0.0032083887628141,-0.0007825338445888,0,0,1,1.16088,1.14318,0.391525,True,0.0,0.0,-1,0,False,0,1,1.15,1.15011,1.14945,1.15048,0.00265
2018-10-18 04:00:00+03:00,1.15521,1.15809,1.15901,-1.22695,-0.8413,-1.07761,-0.03807,-0.1061,-0.24014,-0.0025043913807196,-0.0033044052940051,-0.0008000139132854,0,0,1,1.16088,1.14318,0.384181,False,0.0,0.0,0,0,False,0,1,1.15011,1.14998,1.1494,1.15043,0.00253
2018-10-18 08:00:00+03:00,1.15507,1.15801,1.15894,-0.78363,-0.65065,-0.8576,-0.06057,-0.1061,-0.23329,-0.0025526816180875,-0.0033601625380949,-0.0008074809200073,1,0,1,1.16088,1.14318,0.483051,True,0.0,0.0,0,0,False,0,1,1.14998,1.15173,1.14812,1.15208,0.00263
2018-10-18 12:00:00+03:00,1.15487,1.1579,1.15885,-1.11855,-0.80666,-1.03771,-0.08738,-0.10698,-0.22901,-0.0026345764244536,-0.003460598735751,-0.0008260223112973,0,0,1,1.16088,1.14318,0.390395,False,0.0,0.0,0,0,False,0,1,1.15173,1.15009,1.14991,1.15268,0.00264
2018-10-18 16:00:00+03:00,1.15457,1.15775,1.15874,-1.73888,-1.09075,-1.36629,-0.12197,-0.11388,-0.22817,-0.0027721598437826,-0.0036351907385452,-0.0008630308947625,-1,0,1,1.16088,1.14318,0.222599,False,1.14714,1.14991,0,0,False,0,1,1.15009,1.14712,1.14659,1.15179,0.00283
2018-10-18 20:00:00+03:00,1.1542,1.15758,1.1586,-2.0748,-1.25589,-1.55947,-0.1583,-0.12424,-0.22906,-0.0029513722134419,-0.0038420229997469,-0.0008906507863049,-1,0,1,1.16088,1.14318,0.115819,False,1.14597,1.14659,-1,-1,False,0,0,1.1471,1.14523,1.14487,1.14714,0.00279
2018-10-19 00:00:00+03:00,1.15387,1.15741,1.15848,-1.84629,-1.17613,-1.47138,-0.19203,-0.13374,-0.22994,-0.0030896522832007,-0.0040235302332076,-0.0009338779500068,0,0,1,1.16088,1.14318,0.145763,True,0.0,0.0,0,0,False,0,0,1.14522,1.14576,1.14508,1.14597,0.00265
2018-10-19 04:00:00+03:00,1.15356,1.15725,1.15835,-1.71671,-1.14152,-1.43463,-0.21798,-0.14582,-0.22997,-0.0032202886914631,-0.004180266350165,-0.0009599776587018,0,0,1,1.16088,1.14318,0.151412,True,0.0,0.0,0,0,False,0,0,1.14576,1.14586,1.14539,1.1462,0.00252
2018-10-19 08:00:00+03:00,1.15322,1.15708,1.15822,-1.81731,-1.2162,-1.52261,-0.24911,-0.15877,-0.22742,-0.0033716207363411,-0.0043673843734988,-0.0009957636371576,-1,0,1,1.16088,1.14318,0.09435,False,0.0,0.0,0,-1,False,1,0,1.14586,1.14485,1.14326,1.14695,0.0026
2018-10-19 12:00:00+03:00,1.15295,1.15693,1.1581,-1.39446,-1.04085,-1.32172,-0.26384,-0.17257,-0.22658,-0.0034716770468066,-0.0044922454248879,-0.0010205683780812,0,0,1,1.16088,1.14318,0.183051,True,0.0,0.0,0,0,False,0,0,1.14484,1.14642,1.1441,1.14763,0.00267
2018-10-19 16:00:00+03:00,1.15291,1.15687,1.15804,-0.20833,-0.48694,-0.68763,-0.25608,-0.17861,-0.22144,-0.0034376492035244,-0.0044533182863838,-0.0010156690828594,1,0,1,1.16088,1.14318,0.49548,True,1.14763,1.15014,0,0,False,1,0,1.14643,1.15195,1.14603,1.15342,0.00301
2018-10-19 20:00:00+03:00,1.15285,1.15679,1.15797,-0.32149,-0.53185,-0.73856,-0.24142,-0.18724,-0.21887,-0.0034218617012037,-0.0044466832259297,-0.0010248215247259,0,0,1,1.16088,1.14318,0.465537,False,0.0,0.0,0,0,False,0,0,1.15198,1.15142,1.15014,1.15238,0.00295
2018-10-22 00:00:00+03:00,1.15275,1.1567,1.15789,-0.56276,-0.63596,-0.85688,-0.23108,-0.19414,-0.21716,-0.0034339763707652,-0.0044685160875274,-0.0010345397167621,0,0,1,1.16088,1.14318,0.400565,False,0.0,0.0,0,0,False,0,0,1.1516,1.15027,1.14977,1.15175,0.00288
2018-10-22 04:00:00+03:00,1.15269,1.15662,1.15783,-0.36723,-0.54833,-0.75625,-0.21814,-0.1976,-0.21288,-0.0034141849393612,-0.0044653716509711,-0.0010511867116099,0,0,1,1.16088,1.14318,0.446328,True,0.0,0.0,0,0,False,0,0,1.15027,1.15108,1.15001,1.15183,0.00281
2018-10-22 08:00:00+03:00,1.15264,1.15655,1.15776,-0.26109,-0.5,-0.70043,-0.21038,-0.2002,-0.21031,-0.003395570994355,-0.0044463742943984,-0.0010508033000433,0,0,1,1.16088,1.14318,0.470056,True,0.0,0.0,0,0,False,0,0,1.15107,1.1515,1.15082,1.15498,0.0029
2018-10-22 12:00:00+03:00,1.15248,1.15644,1.15767,-0.89625,-0.78291,-1.0178,-0.20695,-0.20624,-0.21205,-0.0034478855580611,-0.0045188197086711,-0.0010709341506099,-1,0,1,1.16088,1.14318,0.30226,False,1.14849,1.15082,0,0,False,0,0,1.1515,1.14853,1.14853,1.15157,0.00291
2018-10-22 16:00:00+03:00,1.15226,1.15631,1.15756,-1.21639,-0.93331,-1.18769,-0.20007,-0.21316,-0.21465,-0.0035314429214187,-0.0046213944403751,-0.0010899515189564,-1,0,1,1.16088,1.14318,0.20678,False,1.14757,1.14853,0,0,False,0,0,1.14844,1.14684,1.14553,1.14849,0.00292
2018-10-22 20:00:00+03:00,1.15203,1.15617,1.15745,-1.24424,-0.96235,-1.22026,-0.18801,-0.22007,-0.21897,-0.0036113994609068,-0.0047279674101729,-0.001116567949266,0,0,1,1.16088,1.14318,0.180226,False,0.0,0.0,0,0,False,0,0,1.14685,1.14637,1.1463,1.14757,0.0028
2018-10-23 00:00:00+03:00,1.15179,1.15603,1.15734,-1.2334,-0.97819,-1.23773,-0.18026,-0.23043,-0.22501,-0.0036997286283952,-0.0048428051621684,-0.0011430765337732,-1,0,1,1.16088,1.14318,0.161017,False,0.0,0.0,0,0,False,1,0,1.14635,1.14603,1.14583,1.1467,0.00266
2018-10-23 04:00:00+03:00,1.15155,1.15589,1.15722,-1.25361,-1.0092,-1.27172,-0.17424,-0.2451,-0.23019,-0.0037886393197908,-0.0049496739500491,-0.0011610346302583,-1,0,1,1.16088,1.14318,0.132768,False,0.0,0.0,0,0,False,1,0,1.14603,1.14553,1.14518,1.14659,0.00257
2018-10-23 08:00:00+03:00,1.15135,1.15576,1.15712,-0.9636,-0.888,-1.13411,-0.16215,-0.25545,-0.2371,-0.0038460196748759,-0.0050320937696224,-0.0011860740947464,1,0,1,1.16088,1.14318,0.19548,True,0.0,0.0,0,0,False,0,0,1.14553,1.14664,1.14389,1.14739,0.00264
2018-10-23 12:00:00+03:00,1.15117,1.15563,1.15701,-0.92987,-0.88231,-1.12687,-0.15439,-0.26581,-0.244,-0.0038899306615497,-0.0050935414940474,-0.0012036108324976,0,0,1,1.16088,1.14318,0.190395,False,0.0,0.0,0,0,False,0,0,1.14662,1.14655,1.14553,1.14855,0.00267
2018-10-23 16:00:00+03:00,1.15105,1.15553,1.15692,-0.57486,-0.71461,-0.93948,-0.16133,-0.27444,-0.25176,-0.0039018612226412,-0.0051124833430589,-0.0012106221204177,0,0,1,1.16088,1.14318,0.281921,True,0.0,0.0,0,0,False,0,0,1.14655,1.14817,1.14485,1.14931,0.0028
2018-10-23 20:00:00+03:00,1.15089,1.15541,1.15682,-0.77828,-0.81819,-1.05318,-0.17001,-0.28308,-0.26038,-0.0039408179812899,-0.0051701439444797,-0.0012293259631898,0,0,1,1.16088,1.14318,0.214124,False,0.0,0.0,0,0,False,0,0,1.14816,1.14697,1.14651,1.14892,0.00277
2018-10-24 00:00:00+03:00,1.15073,1.15529,1.15672,-0.77492,-0.82121,-1.0548,-0.17523,-0.29343,-0.26986,-0.003976247155152,-0.0052231843112633,-0.0012469371561113,0,0,1,1.16088,1.14318,0.205085,False,0.0,0.0,0,0,False,0,0,1.14704,1.14681,1.14672,1.14746,0.00262
2018-10-24 04:00:00+03:00,1.15057,1.15518,1.15663,-0.75301,-0.81086,-1.04172,-0.18392,-0.30293,-0.2759,-0.0040199164624735,-0.0052843153498024,-0.0012643988873289,0,0,1,1.16088,1.14318,0.203955,False,0.0,0.0,0,0,False,0,0,1.14681,1.14679,1.14608,1.1475,0.00254
2018-10-24 08:00:00+03:00,1.15022,1.15499,1.15648,-1.68677,-1.29137,-1.56474,-0.20995,-0.31933,-0.2854,-0.0041784559860542,-0.0054836759900837,-0.0013052200040295,-1,0,-1,1.16209,1.1407,0.040673,False,1.14253,1.14608,-1,0,False,0,0,1.14679,1.14157,1.1407,1.14761,0.00285
2018-10-24 12:00:00+03:00,1.14984,1.15479,1.15632,-1.7986,-1.38391,-1.65069,-0.22907,-0.33487,-0.29661,-0.00434043000947,-0.0056820174669426,-0.0013415874574725,-1,0,-1,1.16209,1.13783,0.107585,False,0.0,0.0,-1,-1,False,1,0,1.14157,1.14044,1.13783,1.14253,0.00298
2018-10-24 16:00:00+03:00,1.14942,1.15457,1.15615,-1.87265,-1.47151,-1.732,-0.24647,-0.35299,-0.30783,-0.0045202401432433,-0.0059070322648596,-0.0013867921216163,0,0,-1,1.16209,1.13783,0.061418,False,0.0,0.0,-1,-1,False,1,0,1.14044,1.13932,1.13856,1.14094,0.00294
2018-10-24 20:00:00+03:00,1.14902,1.15436,1.15598,-1.76635,-1.47538,-1.71809,-0.26128,-0.36768,-0.31819,-0.0046878703549263,-0.0061100332715892,-0.0014221629166629,0,0,-1,1.16209,1.13783,0.052762,False,0.0,0.0,0,-1,False,1,0,1.13931,1.13911,1.13803,1.14023,0.00289
2018-10-25 00:00:00+03:00,1.14869,1.15417,1.15582,-1.40604,-1.31807,-1.53445,-0.26915,-0.3815,-0.32769,-0.0048043625014245,-0.006250931502766,-0.0014465690013414,1,0,-1,1.16209,1.13783,0.115416,True,1.14023,1.14044,0,0,False,1,0,1.13919,1.14063,1.13909,1.14091,0.00281
2018-10-25 04:00:00+03:00,1.1484,1.15399,1.15568,-1.23385,-1.2527,-1.44995,-0.27354,-0.39102,-0.33805,-0.004898309688839,-0.0063791940133717,-0.0014808843245327,1,0,-1,1.16209,1.13783,0.139324,True,0.0,0.0,0,0,False,1,0,1.14063,1.14121,1.14044,1.14135,0.00267
2018-10-25 08:00:00+03:00,1.1481,1.15381,1.15553,-1.21045,-1.27442,-1.45166,-0.28228,-0.39968,-0.35184,-0.0050046891570912,-0.0065122312499452,-0.001507542092854,0,0,-1,1.16209,1.13783,0.127782,False,0.0,0.0,0,0,False,1,0,1.14121,1.14093,1.13943,1.14197,0.00266
2018-10-25 12:00:00+03:00,1.1479,1.15366,1.15541,-0.82903,-1.06622,-1.23021,-0.28406,-0.40231,-0.36133,-0.0050395464408203,-0.0065706586407224,-0.0015311121999021,1,0,-1,1.16209,1.13783,0.211459,True,0.0,0.0,0,0,False,1,0,1.14093,1.14296,1.14003,1.14322,0.0027
2018-10-25 16:00:00+03:00,1.14748,1.15344,1.15523,-1.68665,-1.61913,-1.76444,-0.31015,-0.41184,-0.37514,-0.0052410809289727,-0.0068151639596541,-0.0015740830306813,-1,0,-1,1.14322,1.1364,0.112903,False,1.1375,1.14003,0,0,False,0,1,1.14296,1.13717,1.1364,1.14319,0.00299
2018-10-25 20:00:00+03:00,1.14709,1.15322,1.15505,-1.57347,-1.57122,-1.70056,-0.33018,-0.42052,-0.3898,-0.0053892004993581,-0.0069980482830165,-0.0016088477836583,0,0,-1,1.14322,1.13558,0.246073,True,0.0,0.0,0,0,False,1,0,1.13717,1.13746,1.13558,1.1375,0.00292
2018-10-26 00:00:00+03:00,1.14668,1.15299,1.15487,-1.60572,-1.6214,-1.73328,-0.35195,-0.4335,-0.4036,-0.005550961521544,-0.0072048137656809,-0.0016538522441368,0,0,-1,1.14322,1.13558,0.151832,False,0.0,0.0,0,0,False,1,0,1.13731,1.13674,1.13664,1.13764,0.00278
2018-10-26 04:00:00+03:00,1.1463,1.15276,1.15469,-1.51777,-1.59374,-1.69125,-0.37112,-0.44391,-0.41827,-0.0056825678873337,-0.0073803010177601,-0.0016977331304263,0,0,-1,1.14322,1.13558,0.160995,True,0.0,0.0,0,0,False,1,0,1.13674,1.13681,1.13605,1.13746,0.00268
2018-10-26 08:00:00+03:00,1.14597,1.15256,1.15452,-1.30462,-1.47683,-1.56044,-0.36949,-0.44828,-0.43207,-0.0057915227574328,-0.0075140393893854,-0.0017225166319526,1,0,-1,1.14322,1.13558,0.299738,True,0.0,0.0,0,0,False,0,0,1.13681,1.13787,1.13575,1.13833,0.00268
2018-10-26 12:00:00+03:00,1.14551,1.15231,1.15432,-1.75668,-1.79921,-1.84217,-0.37657,-0.45526,-0.44846,-0.0059942525695949,-0.0077660831085488,-0.0017718305389538,-1,0,-1,1.13833,1.13353,0.185417,False,0.0,0.0,0,-1,False,1,0,1.13788,1.13442,1.13353,1.13795,0.0028
2018-10-26 16:00:00+03:00,1.14528,1.15213,1.15417,-0.92584,-1.27672,-1.34309,-0.36018,-0.45619,-0.45968,-0.0060110920004212,-0.007801256625364,-0.0017901646249428,1,0,1,1.14128,1.13353,0.778065,True,1.13795,1.13907,0,0,False,1,1,1.13441,1.13956,1.13437,1.14128,0.00309
2018-10-26 20:00:00+03:00,1.14508,1.15197,1.15403,-0.81214,-1.204,-1.26207,-0.3429,-0.45625,-0.47004,-0.0060427465116073,-0.0078494312451213,-0.0018066847335139,0,0,1,1.14206,1.13353,0.783118,True,0.0,0.0,0,0,False,0,1,1.13954,1.14021,1.13907,1.14206,0.00309
2018-10-29 00:00:00+03:00,1.14485,1.15179,1.15389,-0.98525,-1.31079,-1.3399,-0.33429,-0.45719,-0.47868,-0.0060925291897113,-0.0079360898955317,-0.0018435607058203,0,0,1,1.14206,1.13353,0.652989,False,0.0,0.0,0,0,False,0,1,1.13978,1.1391,1.13859,1.14035,0.00299
2018-10-29 04:00:00+03:00,1.14464,1.15162,1.15374,-0.89787,-1.25712,-1.27755,-0.32741,-0.45897,-0.48904,-0.006125224869466,-0.0079856083541747,-0.0018603834847087,0,0,1,1.14206,1.13353,0.705744,True,0.0,0.0,0,0,False,0,1,1.1391,1.13955,1.13876,1.13967,0.00284
