Open time,Open,High,Low,Close,Volume,ATR,EMA50,EMA144,EMA200,Boll50,Boll144,Boll200,ROC50,ROC144,ROC200,CrxFM,CrxFS,CrxMS,RSI,Engolfo,FuCandle,Structure,StructTop,StructBottom,StructPD,VelaBull,ImbLow,ImbHigh,sma,sd,lb,ub,signal_BB,signal_rsi
2017-06-29 00:00:00+03:00,1.13784,1.13891,1.13741,1.13867,8488,0.00317,1.1236,1.11863,1.11513,2.0182,3.69277,3.13411,0.52067,0.2707,0.33922,0.0043647413210147964,0.00743850281468729,0.003073761493672494,77.86148629452092,1,0,1,1.13879,1.11186,0.995544,True,0.0,0.0,1.1270525,0.00803693701476446,1.110978625970471,1.143126374029529,0,1
2017-06-29 04:00:00+03:00,1.13867,1.14191,1.13847,1.14015,9378,0.00319,1.12425,1.11893,1.11538,1.99827,3.75245,3.3343,0.57433,0.29849,0.35359,0.004666052712362401,0.007779678112528995,0.003113625400166594,79.32589059442854,1,0,1,1.14191,1.12912,0.862392,True,1.13891,1.1395,1.128096,0.008324376632286032,1.111447246735428,1.144744753264572,0,1
2017-06-29 08:00:00+03:00,1.14015,1.14346,1.1395,1.14253,22939,0.00324,1.12496,1.11925,1.11565,2.06412,3.92604,3.6476,0.61264,0.32808,0.37247,0.004997680586067658,0.008148582531749651,0.003150901945681993,81.45078781719405,1,0,1,1.14346,1.12912,0.935146,True,0.0,0.0,1.1292425,0.008664746405033237,1.1119130071899335,1.1465719928100664,0,1
2017-06-29 12:00:00+03:00,1.14253,1.14262,1.13878,1.14004,22458,0.00328,1.12555,1.11954,1.1159,1.62808,3.34696,3.3197,0.63211,0.35227,0.39044,0.00527174485105792,0.008464615276657098,0.0031928704255991787,72.9974908798487,0,0,1,1.14346,1.12912,0.761506,False,0.0,0.0,1.1302875000000001,0.008642501389271116,1.1130024972214578,1.1475725027785424,0,1
2017-06-29 16:00:00+03:00,1.14005,1.14318,1.13952,1.14295,27065,0.00331,1.12624,1.11986,1.11617,1.78352,3.62216,3.6997,0.64881,0.38006,0.41202,0.005582046458725081,0.008810534144100619,0.0032284876853755384,76.11707483769449,1,0,1,1.14346,1.12912,0.964435,True,1.14262,1.14274,1.1315075,0.008620556139734229,1.1142663877205317,1.1487486122794686,0,1
2017-06-29 20:00:00+03:00,1.14294,1.14451,1.14274,1.14396,14577,0.0032,1.12693,1.12019,1.11644,1.73199,3.5844,3.78549,0.65829,0.40784,0.4336,0.0058918143991048355,0.009169901045491003,0.003278086646386167,77.10570291238213,1,0,1,1.14451,1.12912,0.964263,True,0.0,0.0,1.1326515000000001,0.00868187178159251,1.115287756436815,1.1500152435631852,0,1
2017-06-30 00:00:00+03:00,1.14396,1.14449,1.14267,1.14283,11282,0.0031,1.12756,1.12051,1.1167,1.50155,3.26041,3.59501,0.66421,0.43562,0.45428,0.006168896511292144,0.009502725689735017,0.0033338291784428733,73.44271168756568,0,0,1,1.14451,1.12912,0.890838,False,0.0,0.0,1.1338570000000001,0.008311607672749945,1.1172337846545002,1.1504802153455,0,1
2017-06-30 04:00:00+03:00,1.14282,1.14442,1.14274,1.14401,8868,0.003,1.1282,1.12083,1.11698,1.5055,3.27743,3.71445,0.67012,0.4634,0.47495,0.006442251378921599,0.009807606576865593,0.0033653551979439945,74.7895581272725,0,0,1,1.14451,1.12912,0.967511,True,0.0,0.0,1.1351525,0.0077249001867474385,1.1197026996265051,1.1506023003734949,0,1
2017-06-30 08:00:00+03:00,1.14402,1.1441,1.13952,1.14027,23416,0.00311,1.12867,1.1211,1.11721,1.08796,2.65377,3.18571,0.65817,0.4885,0.49293,0.006638778534908467,0.01005025125628143,0.003411472721372964,63.75352847952258,-1,0,1,1.14451,1.12912,0.724496,False,1.14209,1.14274,1.1362475,0.006705706819408383,1.1228360863611833,1.149658913638817,0,0
2017-06-30 12:00:00+03:00,1.14025,1.14209,1.13919,1.14125,23774,0.0031,1.12917,1.12138,1.11745,1.11491,2.69024,3.29655,0.66057,0.5136,0.51361,0.0068258488499452034,0.01026944140197148,0.003443592552026277,65.20249757233286,0,0,1,1.14451,1.12912,0.788174,True,0.0,0.0,1.1373615000000001,0.005409818826666175,1.1265418623466679,1.1481811376533324,0,0
2017-06-30 16:00:00+03:00,1.14125,1.14273,1.13951,1.14123,24974,0.00311,1.12964,1.12165,1.11768,1.05421,2.59736,3.24018,0.64684,0.5387,0.53339,0.007001217984104818,0.01047992078722078,0.003478702803115962,65.14526215872594,0,0,1,1.14451,1.12912,0.786875,False,0.0,0.0,1.1381785,0.004600536896642055,1.1289774262067158,1.1473795737932841,0,0
2017-06-30 20:00:00+03:00,1.14122,1.14254,1.14083,1.14254,10137,0.00301,1.13015,1.12194,1.11793,1.11178,2.67565,3.34347,0.63848,0.5647,0.55407,0.007185744043972247,0.010695467992367794,0.0035097239483955463,67.17760443983488,0,0,1,1.14451,1.12912,0.871995,True,0.0,0.0,1.1389225,0.003969932884293932,1.1309826342314122,1.146862365768588,0,0
2017-07-03 00:00:00+03:00,1.14175,1.14264,1.14153,1.14169,6336,0.00287,1.1306,1.12221,1.11817,0.99116,2.49171,3.16391,0.623,0.5871,0.57385,0.007348754915958026,0.01088736872531067,0.0035386138093526447,64.54765258546527,0,0,1,1.14451,1.12912,0.816764,False,0.0,0.0,1.1394495,0.0035625219852347396,1.1323244560295305,1.1465745439704695,0,0
2017-07-03 04:00:00+03:00,1.1417,1.14199,1.14035,1.14128,6731,0.00278,1.13102,1.12247,1.1184,0.91506,2.37543,3.04871,0.60218,0.6077,0.59273,0.007491588391980789,0.011057759708397459,0.0035661713164166706,63.26115197756194,-1,0,1,1.14451,1.12912,0.790123,False,1.14149,1.14153,1.139824,0.0033218216309607376,1.1331803567380785,1.1464676432619214,0,0
2017-07-03 08:00:00+03:00,1.14127,1.14149,1.13768,1.13783,19356,0.00286,1.13128,1.12269,1.11859,0.58742,1.89957,2.55068,0.5618,0.622,0.6071,0.007549458179165691,0.011152808416020048,0.003603350236854357,53.58330101816618,-1,0,1,1.14451,1.12912,0.565952,False,1.13854,1.14035,1.140018,0.003064009413295588,1.133889981173409,1.146146018826591,0,0
2017-07-03 12:00:00+03:00,1.13784,1.13854,1.13611,1.13674,17891,0.00283,1.1315,1.12288,1.11877,0.47545,1.72666,2.37237,0.52863,0.63542,0.62058,0.007583088481094929,0.011198690993542856,0.003615602512447928,50.93219954139067,-1,0,1,1.14451,1.12912,0.495127,False,1.13735,1.13768,1.1401235,0.002900699144494473,1.1343221017110112,1.145924898288989,0,0
2017-07-03 16:00:00+03:00,1.13677,1.13735,1.13548,1.1357,22229,0.00276,1.13166,1.12306,1.11894,0.37052,1.56576,2.21214,0.48125,0.64614,0.63134,0.007572422294620202,0.011200140882275306,0.003627718587655104,48.46817473188782,-1,0,1,1.14451,1.12912,0.42755,False,0.0,0.0,1.1401080000000001,0.0029245667246398646,1.1342588665507205,1.1459571334492797,0,0
2017-07-03 20:00:00+03:00,1.13569,1.13683,1.13561,1.13641,4729,0.00265,1.13185,1.12324,1.11911,0.42344,1.61913,2.27222,0.43658,0.65867,0.64301,0.007576490879172136,0.011210742601701828,0.003634251722529692,50.23811716604245,0,0,1,1.14451,1.12912,0.473684,True,0.0,0.0,1.140273,0.0025819965755878127,1.1351090068488245,1.1454369931511756,0,0
2017-07-04 00:00:00+03:00,1.13612,1.13766,1.13585,1.13736,10270,0.00259,1.13207,1.12344,1.1193,0.49772,1.69961,2.35717,0.39998,0.67298,0.65557,0.007587747063374759,0.01122775550397407,0.0036400084405993115,52.584783247742294,1,0,1,1.14451,1.12912,0.535413,True,0.0,0.0,1.140253,0.0026039425574813924,1.1350451148850371,1.1454608851149628,0,0
2017-07-04 04:00:00+03:00,1.13736,1.1374,1.13635,1.13717,6441,0.00248,1.13227,1.12362,1.11947,0.46539,1.64223,2.2919,0.36075,0.6828,0.66633,0.007606602354968955,0.011256012733364532,0.0036494103783955767,52.056045466926584,0,0,1,1.14451,1.12912,0.523067,False,0.0,0.0,1.1402305,0.002629707758534011,1.134971084482932,1.145489915517068,0,0
2017-07-04 08:00:00+03:00,1.13716,1.13742,1.13357,1.13534,18301,0.00258,1.13239,1.12379,1.11963,0.28436,1.39487,2.02343,0.32959,0.69442,0.6771,0.007574823400919496,0.011238924022759793,0.0036641006218402976,47.13962978395767,-1,0,1,1.14451,1.12912,0.404159,False,1.13551,1.13635,1.140064,0.0028313961593321533,1.1344012076813357,1.1457267923186643,0,0
2017-07-04 12:00:00+03:00,1.13535,1.13551,1.13396,1.13427,13615,0.0025,1.13246,1.12393,1.11978,0.17689,1.24207,1.86134,0.29136,0.70426,0.68787,0.007520255318398553,0.011178996182566783,0.00365874086416823,44.49361373574431,0,0,1,1.14451,1.12912,0.334633,False,0.0,0.0,1.13977,0.0031132450493644302,1.1335435099012712,1.1459964900987287,0,0
2017-07-04 16:00:00+03:00,1.13428,1.13537,1.13377,1.13506,13184,0.00244,1.13256,1.12408,1.11993,0.24833,1.31089,1.93887,0.25849,0.71499,0.69864,0.007470970697584307,0.011127165083784047,0.0036561943861997395,46.86506632344939,0,0,1,1.14451,1.12912,0.385965,True,0.0,0.0,1.1393965,0.0032112471344384217,1.132974005731123,1.1458189942688768,0,0
2017-07-04 20:00:00+03:00,1.13509,1.13534,1.13437,1.13438,11828,0.00233,1.13263,1.12423,1.12007,0.17743,1.20667,1.83382,0.21944,0.72482,0.70851,0.0074049260388934605,0.011072127505774191,0.0036672014668807313,45.07973291545176,0,0,1,1.14451,1.12912,0.34178,False,0.0,0.0,1.1391135000000001,0.003395658644816761,1.1323221827103667,1.1459048172896336,0,0
2017-07-05 00:00:00+03:00,1.13401,1.13641,1.13373,1.13584,6780,0.00236,1.13276,1.12439,1.12023,0.32085,1.35254,1.99585,0.19105,0.72832,0.71928,0.007368995633187763,0.011031483307508038,0.0036624876743202753,49.525726191624145,1,0,1,1.14451,1.12912,0.436647,True,0.0,0.0,1.138758,0.003344665194558668,1.1320686696108826,1.1454473303891173,0,0
2017-07-05 04:00:00+03:00,1.13584,1.13682,1.13529,1.1354,6874,0.0023,1.13286,1.12454,1.12038,0.27228,1.2753,1.92092,0.16269,0.72823,0.72823,0.007327813986260246,0.010991720979390565,0.0036639069931303186,48.257816468087604,0,0,1,1.14451,1.12912,0.408057,False,0.0,0.0,1.1383299999999998,0.00318797576437017,1.1319540484712596,1.14470595152874,0,0
2017-07-05 08:00:00+03:00,1.13542,1.13679,1.13405,1.13414,18361,0.00233,1.13291,1.12467,1.12052,0.13643,1.10714,1.74432,0.14408,0.72093,0.73629,0.007265416967922854,0.0109245772126899,0.0036591602447670468,44.726588119846674,-1,0,1,1.14451,1.12912,0.326186,False,1.13439,1.13529,1.1378955,0.003134115295379352,1.1316272694092413,1.1441637305907586,0,0
2017-07-05 12:00:00+03:00,1.13414,1.13439,1.13121,1.13201,21048,0.00239,1.13288,1.12477,1.12063,-0.09986,0.84449,1.46107,0.12196,0.70824,0.73984,0.0071642476656567184,0.010821459174389002,0.003657211508732284,39.46877096028448,-1,0,1,1.14451,1.12912,0.187784,False,0.0,0.0,1.1372955,0.0030494425289473194,1.1311966149421053,1.1433943850578947,0,0
2017-07-05 16:00:00+03:00,1.13203,1.13437,1.13177,1.13379,20062,0.00241,1.13291,1.1249,1.12076,0.10442,1.03434,1.67015,0.11046,0.69914,0.74519,0.007064800359855063,0.010716270208768912,0.0036514698489138486,45.25998605102945,0,0,1,1.14451,1.12912,0.303444,True,0.0,0.0,1.1369715,0.003060996182958117,1.1308495076340839,1.1430934923659162,0,0
2017-07-05 20:00:00+03:00,1.13379,1.13564,1.13223,1.13495,14775,0.00248,1.13299,1.12504,1.1209,0.24155,1.14828,1.79323,0.10072,0.69004,0.75143,0.007004713864046788,0.01065245164985236,0.003647737785805571,48.70423388587836,1,0,1,1.14451,1.12912,0.378817,True,0.0,0.0,1.1366565,0.0029183688216960174,1.1308197623566079,1.142493237643392,0,0
2017-07-06 00:00:00+03:00,1.13505,1.13544,1.13269,1.13414,8069,0.0025,1.13304,1.12516,1.12104,0.1402,1.03632,1.66666,0.08568,0.67735,0.75768,0.006947995838256397,0.010580704322217726,0.003632708483961329,46.50389036199913,0,0,1,1.14451,1.12912,0.326186,False,0.0,0.0,1.136302,0.00275989244650651,1.1307822151069868,1.141821784893013,0,0
2017-07-06 04:00:00+03:00,1.13413,1.13444,1.13295,1.13388,7196,0.00243,1.13307,1.12528,1.12116,0.10666,0.98924,1.6129,0.07065,0.66917,0.76303,0.006870215543090948,0.010503757011324026,0.003633541468233079,45.78880790689344,0,0,1,1.14451,1.12912,0.309292,False,0.0,0.0,1.135869,0.002383349920299671,1.1311023001594007,1.1406356998405993,0,0
2017-07-06 08:00:00+03:00,1.13388,1.13569,1.13307,1.13486,15837,0.00244,1.13314,1.12541,1.1213,0.23548,1.08246,1.71301,0.06623,0.65559,0.76837,0.006811412861498348,0.010433004952152753,0.003621592090654405,48.97372487040717,1,0,1,1.14451,1.12912,0.372969,True,0.0,0.0,1.1355274999999998,0.001956478778573342,1.1316145424428532,1.1394404575571464,0,0
2017-07-06 12:00:00+03:00,1.13485,1.13973,1.1344,1.13901,27246,0.00265,1.13337,1.1256,1.12148,0.80599,1.52343,2.19679,0.08036,0.64828,0.77911,0.006821713593383775,0.01043888991317017,0.0036171763197863946,59.75612907441992,1,0,1,1.14451,1.12912,0.642625,True,1.13569,1.13813,1.1354140000000001,0.0016464839732484014,1.1321210320535033,1.138706967946497,1,0
2017-07-06 16:00:00+03:00,1.13902,1.14198,1.13813,1.14198,23549,0.00273,1.13371,1.12583,1.12168,1.23924,1.81282,2.51601,0.10154,0.64364,0.79255,0.0069002959771623735,0.010534335102190918,0.003634039125028545,65.39233749887995,1,0,1,1.14451,1.12912,0.835608,True,1.13973,1.14154,1.1356214999999998,0.0021511496927185294,1.1313192006145627,1.139923799385437,1,0
2017-07-06 20:00:00+03:00,1.14197,1.14243,1.14154,1.14216,10220,0.0026,1.13404,1.12605,1.12188,1.26257,1.78627,2.48174,0.12449,0.63632,0.80509,0.0069955172655319225,0.010646494361560507,0.0036509770960285832,65.70581653545919,1,0,1,1.14451,1.12912,0.847303,True,0.0,0.0,1.1358925,0.0025950719999063444,1.1307023560001872,1.1410826439998127,1,0
2017-07-07 00:00:00+03:00,1.14207,1.14252,1.14129,1.14151,9263,0.0025,1.13433,1.12627,1.12208,1.19379,1.67244,2.35164,0.1386,0.62721,0.81762,0.007060822945046435,0.010731399637322576,0.0036705766922761414,63.47002931035932,-1,0,1,1.14451,1.12912,0.805068,False,0.0,0.0,1.136183,0.00288174855553606,1.130419502888928,1.141946497111072,0,0
2017-07-07 04:00:00+03:00,1.1415,1.14238,1.1408,1.14147,10937,0.00244,1.13461,1.12647,1.12227,1.25085,1.62796,2.29835,0.15448,0.619,0.82383,0.007131155439915034,0.010810621391714015,0.0036794659517989797,63.327222666319514,0,0,1,1.14451,1.12912,0.802469,False,0.0,0.0,1.136436,0.003115375114774985,1.13020524977045,1.14266675022955,0,0
2017-07-07 08:00:00+03:00,1.14146,1.14272,1.14067,1.14215,17356,0.00241,1.13491,1.12669,1.12247,1.4826,1.66007,2.32945,0.17654,0.6099,0.82911,0.007196953114739847,0.010891739263669402,0.0036947861489295543,64.77808524996497,0,0,1,1.14451,1.12912,0.846654,True,0.0,0.0,1.1366755000000002,0.003364321273612092,1.129946857452776,1.1434041425472243,0,0
2017-07-07 12:00:00+03:00,1.14214,1.14395,1.13852,1.14015,25216,0.00262,1.13511,1.12688,1.12265,1.20847,1.41383,2.05398,0.19684,0.59722,0.82898,0.00721834846292151,0.010928386615796287,0.003710038152874778,57.56462083074631,-1,0,1,1.14451,1.12912,0.716699,False,0.0,0.0,1.1368245,0.003452215878850357,1.1299200682422992,1.1437289317577006,0,0
2017-07-07 16:00:00+03:00,1.14015,1.14084,1.13794,1.14079,24460,0.00264,1.13534,1.12707,1.12283,1.43995,1.44893,2.08867,0.21449,0.58545,0.82703,0.007249362284031242,0.01096608490607388,0.0037167226220426387,59.13290311417553,0,0,1,1.14451,1.12912,0.758285,True,0.0,0.0,1.137097,0.003542779313429592,1.1300114413731408,1.1441825586268592,0,0
2017-07-07 20:00:00+03:00,1.14078,1.14104,1.13954,1.13954,7948,0.00256,1.1355,1.12724,1.12299,1.15088,1.28963,1.90949,0.22154,0.5719,0.82329,0.007248538884111075,0.01097811397581482,0.0037295750917037463,54.86781017520782,0,0,1,1.14451,1.12912,0.677063,False,0.0,0.0,1.1373605,0.003517341213336764,1.1303258175733264,1.1443951824266736,0,0
2017-07-10 00:00:00+03:00,1.13965,1.14035,1.13915,1.14002,5258,0.00247,1.13568,1.12742,1.12316,1.28416,1.31176,1.93189,0.233,0.56373,0.81955,0.007245486921282024,0.010982263469062023,0.0037367765477799974,56.1749955338249,0,0,1,1.14451,1.12912,0.708252,True,0.0,0.0,1.1376085,0.0035214579442535807,1.1305655841114928,1.1446514158885073,0,0
2017-07-10 04:00:00+03:00,1.14002,1.14082,1.13991,1.14036,6069,0.00235,1.13586,1.1276,1.12333,1.3485,1.31863,1.93826,0.24623,0.55467,0.8149,0.0072433266687714016,0.010987758251780272,0.0037444315830088707,57.12233207233107,1,0,1,1.14451,1.12912,0.730344,True,0.0,0.0,1.1379075,0.0034866072712133557,1.1309342854575735,1.1448807145424267,0,0
2017-07-10 08:00:00+03:00,1.14036,1.14177,1.13923,1.13954,16816,0.00237,1.13601,1.12776,1.12349,1.07695,1.20908,1.816,0.25328,0.54473,0.81207,0.007239763413307008,0.010986889446618693,0.0037471260333116836,54.08575151834023,-1,0,1,1.14451,1.12912,0.677063,False,1.13975,1.13991,1.1380925,0.0034692496914427414,1.1311540006171146,1.1450309993828853,0,0
2017-07-10 12:00:00+03:00,1.13957,1.13975,1.13814,1.13917,16926,0.00231,1.13613,1.12792,1.12365,0.93876,1.14811,1.74778,0.24352,0.53301,0.80562,0.0072070015888761555,0.010955344680776396,0.0037483430919002395,52.72381073717401,-1,0,1,1.14451,1.12912,0.653021,False,0.0,0.0,1.138281,0.0034172856265108323,1.1314464287469785,1.1451155712530217,0,0
2017-07-10 16:00:00+03:00,1.13917,1.14016,1.13844,1.13952,16769,0.00227,1.13626,1.12808,1.12381,1.01104,1.16036,1.76,0.22493,0.52308,0.79917,0.007178461106430844,0.010925652906487004,0.00374719180005616,53.90622228499588,0,0,1,1.14451,1.12912,0.675763,True,0.0,0.0,1.13855,0.0032832830168828425,1.1319834339662342,1.1451165660337657,0,0
2017-07-10 20:00:00+03:00,1.13951,1.14077,1.13951,1.13985,6993,0.0022,1.1364,1.12824,1.12397,1.10116,1.17002,1.76862,0.20811,0.51404,0.79273,0.007158836689038178,0.0109049436329343,0.003746106943896123,55.04780576255105,0,0,1,1.14451,1.12912,0.697206,True,0.0,0.0,1.1389420000000001,0.002907921305043513,1.1331261573899132,1.144757842610087,0,0
2017-07-11 00:00:00+03:00,1.13966,1.13993,1.13925,1.13947,6284,0.00209,1.13652,1.12839,1.12412,0.94166,1.10969,1.70137,0.19307,0.50771,0.78359,0.007134896048162717,0.010882252275180537,0.0037473562270178206,53.40751044342002,-1,0,1,1.14451,1.12912,0.672515,False,0.0,0.0,1.139226,0.0026436286865064904,1.1339387426269871,1.144513257373013,0,0
2017-07-11 04:00:00+03:00,1.13947,1.13971,1.13868,1.13881,5996,0.00201,1.13661,1.12854,1.12427,0.70292,1.02395,1.60362,0.17627,0.50406,0.77264,0.0070863445175225,0.010835872533609466,0.003749528016086964,50.5879947251761,-1,0,1,1.14451,1.12912,0.62963,False,0.0,0.0,1.139419,0.002448743824154243,1.1345215123516914,1.1443164876483085,0,0
2017-07-11 08:00:00+03:00,1.13881,1.13997,1.13825,1.13958,17014,0.00199,1.13673,1.12869,1.12442,0.91158,1.07947,1.66207,0.16037,0.50131,0.76351,0.007055230874532764,0.01080222538128086,0.0037469945067480966,53.661577435891715,0,0,1,1.14451,1.12912,0.679662,True,0.0,0.0,1.1396910000000002,0.0021102379512923605,1.1354705240974154,1.143911475902585,0,0
2017-07-11 12:00:00+03:00,1.13955,1.14138,1.13898,1.14016,17143,0.00202,1.13686,1.12885,1.12458,1.05407,1.11521,1.69761,0.15417,0.49945,0.75347,0.007025329778276797,0.010770418186921194,0.003745088408644397,55.88743167626902,1,0,1,1.14451,1.12912,0.717349,True,0.0,0.0,1.140005,0.001607372815800406,1.1367902543683992,1.1432197456316007,0,0
2017-07-11 16:00:00+03:00,1.14016,1.14476,1.13932,1.14392,25525,0.00227,1.13714,1.12906,1.12477,2.14156,1.45152,2.06582,0.15854,0.50025,0.74612,0.007063431009161555,0.010813693265263298,0.003750262256101742,66.96557084849694,1,0,1,1.14451,1.12912,0.961663,True,1.14138,1.14395,1.1404580000000002,0.001334586867095263,1.1377888262658096,1.1431271737341908,1,0
2017-07-11 20:00:00+03:00,1.14395,1.14793,1.14395,1.14659,13939,0.00239,1.13751,1.1293,1.12499,2.71478,1.66805,2.30325,0.17701,0.50551,0.74237,0.007160362466095161,0.010919334722961204,0.003758972256866043,72.28769727655069,1,0,1,1.14793,1.13121,0.919856,True,1.14476,1.1462,1.1408369999999999,0.00187045195791862,1.1370960960841627,1.144577903915837,1,1
2017-07-12 00:00:00+03:00,1.14641,1.14778,1.1462,1.14762,9661,0.00233,1.13791,1.12955,1.12521,2.76257,1.72053,2.35845,0.19636,0.51255,0.73681,0.0072846412575590545,0.011066380857775162,0.0037817396002161083,74.02615927001565,0,0,1,1.14793,1.13121,0.981459,True,0.0,0.0,1.1411190000000002,0.002401593550024144,1.136315812899952,1.1459221871000485,1,1
2017-07-12 04:00:00+03:00,1.14763,1.14884,1.147,1.14854,8990,0.0023,1.13833,1.12981,1.12544,2.76256,1.75894,2.39874,0.21746,0.52316,0.73666,0.007418113430964602,0.01122294391140062,0.003804830480436019,75.50430623510275,1,0,1,1.14884,1.13121,0.982984,True,0.0,0.0,1.1414380000000002,0.0029158163974662334,1.1356063672050678,1.1472696327949325,1,1
2017-07-12 08:00:00+03:00,1.14854,1.14891,1.14416,1.14573,19891,0.00247,1.13862,1.13003,1.12565,1.88353,1.46011,2.06619,0.22975,0.52932,0.73381,0.007497403402197618,0.01132029361193294,0.0038228902097353222,63.599130811410966,-1,0,1,1.14884,1.13121,0.823596,False,0.0,0.0,1.1416490000000001,0.0030699166799167295,1.1355091666401667,1.1477888333598336,0,0
2017-07-12 12:00:00+03:00,1.14573,1.14793,1.14266,1.14671,26148,0.00267,1.13893,1.13026,1.12586,2.01264,1.51484,2.12408,0.24645,0.53637,0.73187,0.007560760785202847,0.011397825082191589,0.0038370642969887416,65.6342698823281,0,0,1,1.14884,1.13121,0.879183,True,0.0,0.0,1.141911,0.0032708616280815155,1.1353692767438368,1.148452723256163,0,0
2017-07-12 16:00:00+03:00,1.14671,1.14686,1.13914,1.14205,34768,0.00303,1.13906,1.13043,1.12602,0.77149,1.06586,1.62329,0.24642,0.53718,0.72366,0.007556586839455291,0.01141806400770539,0.0038614771682500986,51.0254873590716,-1,0,1,1.14884,1.13121,0.614861,False,1.14249,1.14266,1.141906,0.0032705534700692936,1.1353648930598614,1.1484471069401387,0,0
2017-07-12 20:00:00+03:00,1.14204,1.14249,1.14117,1.14127,10795,0.00291,1.13914,1.13058,1.12617,0.54813,0.97701,1.52313,0.24111,0.53711,0.71545,0.007500416203002027,0.011364532494501868,0.0038641162914998424,49.05723926716339,0,0,1,1.14884,1.13121,0.570618,False,0.0,0.0,1.141962,0.003248417590564434,1.135465164818871,1.148458835181129,0,0
2017-07-13 00:00:00+03:00,1.14124,1.14296,1.14112,1.14293,8140,0.00283,1.13929,1.13075,1.12634,0.93167,1.10937,1.66569,0.24373,0.5406,0.70994,0.007472023658491764,0.011330527678860487,0.003858504020368723,53.195155135928914,1,0,1,1.14884,1.13121,0.664776,True,1.14249,1.1429,1.142069,0.003243021495710056,1.1355829570085798,1.1485550429914202,0,0
2017-07-13 04:00:00+03:00,1.14291,1.14387,1.1429,1.14374,8177,0.0027,1.13947,1.13092,1.12651,1.08786,1.16109,1.72079,0.25163,0.54678,0.70803,0.007475475195411595,0.011331246611992309,0.0038557714165807135,55.111170870479675,1,0,1,1.14884,1.13121,0.71072,True,0.0,0.0,1.142279,0.0032064161007446476,1.1358661677985107,1.1486918322014894,0,0
2017-07-13 08:00:00+03:00,1.14373,1.14556,1.13953,1.14032,21699,0.00294,1.1395,1.13105,1.12665,0.2096,0.83905,1.36245,0.24368,0.54672,0.70434,0.007410200645432726,0.011268766661989641,0.003858566016556915,46.46271429989861,-1,0,1,1.14884,1.13121,0.516733,False,1.14189,1.1429,1.1422940000000001,0.0031959767472573234,1.1359020465054854,1.1486859534945149,0,0
2017-07-13 12:00:00+03:00,1.14032,1.14189,1.137,1.1416,31809,0.00308,1.13958,1.1312,1.12679,0.51484,0.94112,1.47139,0.23926,0.54754,0.70156,0.0073405746320953525,0.011203573931324526,0.003862999299229174,49.6475575314386,0,0,1,1.14884,1.13121,0.589336,True,0.0,0.0,1.142356,0.003168392253852675,1.1360192154922946,1.1486927845077053,0,0
2017-07-13 16:00:00+03:00,1.14158,1.14175,1.13823,1.13902,22697,0.00311,1.13956,1.13131,1.12692,-0.13771,0.69751,1.20089,0.21281,0.54659,0.69788,0.0072430686028339,0.011097259047251134,0.0038541904444172326,43.969756249294,0,0,1,1.14884,1.13121,0.442995,False,0.0,0.0,1.1423299999999998,0.003194740744041942,1.135940518511916,1.1487194814880837,0,0
2017-07-13 20:00:00+03:00,1.13902,1.14066,1.13889,1.13966,9395,0.00301,1.13956,1.13142,1.12704,0.02483,0.74454,1.2493,0.18022,0.54564,0.6915,0.007142481090851495,0.010985732586911769,0.0038432514960602734,45.630796746427805,0,0,1,1.14884,1.13121,0.479297,True,0.0,0.0,1.1423545,0.0031710225398060296,1.1360124549203878,1.148696545079612,0,0
2017-07-14 00:00:00+03:00,1.13958,1.14048,1.13912,1.14013,7890,0.0029,1.13959,1.13154,1.12717,0.14095,0.77518,1.28081,0.14764,0.54469,0.68783,0.007060598352819514,0.010893494601492897,0.0038328962486733832,46.87631043978518,0,0,1,1.14884,1.13121,0.505956,True,0.0,0.0,1.142385,0.003145152494095678,1.1360946950118087,1.1486753049881913,0,0
2017-07-14 04:00:00+03:00,1.14014,1.14105,1.13967,1.14005,6794,0.00279,1.1396,1.13166,1.1273,0.11626,0.7565,1.25907,0.11157,0.53838,0.68505,0.006964606815490405,0.010789000482434962,0.0038243936669445566,46.68028796099379,0,0,1,1.14884,1.13121,0.501418,False,0.0,0.0,1.142395,0.0031369755800872558,1.1361210488398255,1.1486689511601746,0,0
2017-07-14 08:00:00+03:00,1.14004,1.14237,1.14004,1.14075,16864,0.00276,1.13965,1.13179,1.12744,0.28759,0.80647,1.3158,0.09046,0.52939,0.68406,0.006890203813280717,0.010703484549638443,0.003813280736357726,48.70167007156984,0,0,1,1.14884,1.13121,0.541123,True,0.0,0.0,1.1424590000000001,0.0030868155965180204,1.136285368806964,1.1486326311930362,0,0
2017-07-14 12:00:00+03:00,1.14078,1.14681,1.14069,1.14612,25094,0.003,1.1399,1.13198,1.12762,1.5865,1.26441,1.82284,0.08517,0.52662,0.68665,0.006910271175793047,0.010714410358426558,0.003804139182633511,60.93638774548421,1,0,1,1.14884,1.13121,0.845718,True,1.14237,1.14353,1.1428245000000001,0.0030647065199180877,1.136695086960164,1.1489539130398363,0,0
2017-07-14 16:00:00+03:00,1.14615,1.14632,1.14353,1.14592,29242,0.00298,1.14014,1.13218,1.1278,1.46077,1.22383,1.7793,0.09482,0.52474,0.69014,0.006946383691706198,0.010768640044680271,0.0038222563529740736,60.35899263481256,0,0,1,1.14884,1.13121,0.834373,False,0.0,0.0,1.1431415,0.003039231681054951,1.1370630366378902,1.1492199633621099,0,0
